,Date,Count,Crime_Category,Region
12,2017-01-31,19,Sexual Assault,North West
13,2017-02-28,28,Sexual Assault,North West
14,2017-03-31,28,Sexual Assault,North West
15,2017-04-30,24,Sexual Assault,North West
16,2017-05-31,23,Sexual Assault,North West
17,2017-06-30,26,Sexual Assault,North West
18,2017-07-31,19,Sexual Assault,North West
19,2017-08-31,30,Sexual Assault,North West
20,2017-09-30,32,Sexual Assault,North West
21,2017-10-31,35,Sexual Assault,North West
22,2017-11-30,40,Sexual Assault,North West
23,2017-12-31,30,Sexual Assault,North West
24,2018-01-31,18,Sexual Assault,North West
25,2018-02-28,45,Sexual Assault,North West
26,2018-03-31,32,Sexual Assault,North West
27,2018-04-30,29,Sexual Assault,North West
28,2018-05-31,33,Sexual Assault,North West
29,2018-06-30,24,Sexual Assault,North West
30,2018-07-31,16,Sexual Assault,North West
31,2018-08-31,34,Sexual Assault,North West
32,2018-09-30,31,Sexual Assault,North West
33,2018-10-31,28,Sexual Assault,North West
34,2018-11-30,32,Sexual Assault,North West
35,2018-12-31,39,Sexual Assault,North West
36,2019-01-31,24,Sexual Assault,North West
37,2019-02-28,35,Sexual Assault,North West
38,2019-03-31,25,Sexual Assault,North West
39,2019-04-30,27,Sexual Assault,North West
40,2019-05-31,29,Sexual Assault,North West
41,2019-06-30,15,Sexual Assault,North West
42,2019-07-31,32,Sexual Assault,North West
43,2019-08-31,28,Sexual Assault,North West
44,2019-09-30,21,Sexual Assault,North West
45,2019-10-31,38,Sexual Assault,North West
46,2019-11-30,43,Sexual Assault,North West
47,2019-12-31,32,Sexual Assault,North West
48,2020-01-31,26,Sexual Assault,North West
49,2020-02-29,30,Sexual Assault,North West
50,2020-03-31,27,Sexual Assault,North West
51,2020-04-30,1,Sexual Assault,North West
52,2020-05-31,13,Sexual Assault,North West
53,2020-06-30,14,Sexual Assault,North West
54,2020-07-31,16,Sexual Assault,North West
55,2020-08-31,23,Sexual Assault,North West
56,2020-09-30,37,Sexual Assault,North West
57,2020-10-31,47,Sexual Assault,North West
58,2020-11-30,53,Sexual Assault,North West
59,2020-12-31,52,Sexual Assault,North West
60,2021-01-31,26,Sexual Assault,North West
61,2021-02-28,34,Sexual Assault,North West
62,2021-03-31,37,Sexual Assault,North West
0,2016-01-31,323,Sexual offences,North West
1,2016-02-29,357,Sexual offences,North West
2,2016-03-31,345,Sexual offences,North West
3,2016-04-30,337,Sexual offences,North West
4,2016-05-31,255,Sexual offences,North West
5,2016-06-30,312,Sexual offences,North West
6,2016-07-31,364,Sexual offences,North West
7,2016-08-31,389,Sexual offences,North West
8,2016-09-30,386,Sexual offences,North West
9,2016-10-31,355,Sexual offences,North West
10,2016-11-30,390,Sexual offences,North West
11,2016-12-31,470,Sexual offences,North West
12,2017-01-31,353,Sexual offences,North West
13,2017-02-28,353,Sexual offences,North West
14,2017-03-31,391,Sexual offences,North West
15,2017-04-30,338,Sexual offences,North West
16,2017-05-31,298,Sexual offences,North West
17,2017-06-30,276,Sexual offences,North West
18,2017-07-31,311,Sexual offences,North West
19,2017-08-31,296,Sexual offences,North West
20,2017-09-30,378,Sexual offences,North West
21,2017-10-31,400,Sexual offences,North West
22,2017-11-30,377,Sexual offences,North West
23,2017-12-31,500,Sexual offences,North West
24,2018-01-31,313,Sexual offences,North West
25,2018-02-28,395,Sexual offences,North West
26,2018-03-31,347,Sexual offences,North West
27,2018-04-30,311,Sexual offences,North West
28,2018-05-31,307,Sexual offences,North West
29,2018-06-30,244,Sexual offences,North West
30,2018-07-31,272,Sexual offences,North West
31,2018-08-31,323,Sexual offences,North West
32,2018-09-30,389,Sexual offences,North West
33,2018-10-31,401,Sexual offences,North West
34,2018-11-30,401,Sexual offences,North West
35,2018-12-31,423,Sexual offences,North West
36,2019-01-31,308,Sexual offences,North West
37,2019-02-28,306,Sexual offences,North West
38,2019-03-31,383,Sexual offences,North West
39,2019-04-30,277,Sexual offences,North West
40,2019-05-31,305,Sexual offences,North West
41,2019-06-30,242,Sexual offences,North West
42,2019-07-31,274,Sexual offences,North West
43,2019-08-31,311,Sexual offences,North West
44,2019-09-30,365,Sexual offences,North West
45,2019-10-31,383,Sexual offences,North West
46,2019-11-30,398,Sexual offences,North West
47,2019-12-31,357,Sexual offences,North West
48,2020-01-31,292,Sexual offences,North West
49,2020-02-29,331,Sexual offences,North West
50,2020-03-31,316,Sexual offences,North West
51,2020-04-30,98,Sexual offences,North West
52,2020-05-31,131,Sexual offences,North West
53,2020-06-30,216,Sexual offences,North West
54,2020-07-31,184,Sexual offences,North West
55,2020-08-31,246,Sexual offences,North West
56,2020-09-30,361,Sexual offences,North West
57,2020-10-31,376,Sexual offences,North West
58,2020-11-30,399,Sexual offences,North West
59,2020-12-31,419,Sexual offences,North West
60,2021-01-31,219,Sexual offences,North West
61,2021-02-28,288,Sexual offences,North West
62,2021-03-31,333,Sexual offences,North West
0,2016-01-31,32,Sexual offences detected as a result of police action,North West
1,2016-02-29,30,Sexual offences detected as a result of police action,North West
2,2016-03-31,23,Sexual offences detected as a result of police action,North West
3,2016-04-30,35,Sexual offences detected as a result of police action,North West
4,2016-05-31,13,Sexual offences detected as a result of police action,North West
5,2016-06-30,7,Sexual offences detected as a result of police action,North West
6,2016-07-31,29,Sexual offences detected as a result of police action,North West
7,2016-08-31,22,Sexual offences detected as a result of police action,North West
8,2016-09-30,48,Sexual offences detected as a result of police action,North West
9,2016-10-31,41,Sexual offences detected as a result of police action,North West
10,2016-11-30,38,Sexual offences detected as a result of police action,North West
11,2016-12-31,5,Sexual offences detected as a result of police action,North West
12,2017-01-31,37,Sexual offences detected as a result of police action,North West
13,2017-02-28,34,Sexual offences detected as a result of police action,North West
14,2017-03-31,28,Sexual offences detected as a result of police action,North West
15,2017-04-30,11,Sexual offences detected as a result of police action,North West
16,2017-05-31,26,Sexual offences detected as a result of police action,North West
17,2017-06-30,41,Sexual offences detected as a result of police action,North West
18,2017-07-31,49,Sexual offences detected as a result of police action,North West
19,2017-08-31,52,Sexual offences detected as a result of police action,North West
20,2017-09-30,52,Sexual offences detected as a result of police action,North West
21,2017-10-31,10,Sexual offences detected as a result of police action,North West
22,2017-11-30,12,Sexual offences detected as a result of police action,North West
23,2017-12-31,2,Sexual offences detected as a result of police action,North West
24,2018-01-31,12,Sexual offences detected as a result of police action,North West
25,2018-02-28,5,Sexual offences detected as a result of police action,North West
26,2018-03-31,3,Sexual offences detected as a result of police action,North West
27,2018-04-30,6,Sexual offences detected as a result of police action,North West
28,2018-05-31,12,Sexual offences detected as a result of police action,North West
29,2018-06-30,2,Sexual offences detected as a result of police action,North West
30,2018-07-31,4,Sexual offences detected as a result of police action,North West
31,2018-08-31,4,Sexual offences detected as a result of police action,North West
32,2018-09-30,3,Sexual offences detected as a result of police action,North West
33,2018-10-31,6,Sexual offences detected as a result of police action,North West
34,2018-11-30,17,Sexual offences detected as a result of police action,North West
35,2018-12-31,8,Sexual offences detected as a result of police action,North West
36,2019-01-31,12,Sexual offences detected as a result of police action,North West
37,2019-02-28,4,Sexual offences detected as a result of police action,North West
38,2019-03-31,3,Sexual offences detected as a result of police action,North West
39,2019-04-30,8,Sexual offences detected as a result of police action,North West
40,2019-05-31,7,Sexual offences detected as a result of police action,North West
41,2019-06-30,6,Sexual offences detected as a result of police action,North West
42,2019-07-31,0,Sexual offences detected as a result of police action,North West
43,2019-08-31,5,Sexual offences detected as a result of police action,North West
44,2019-09-30,4,Sexual offences detected as a result of police action,North West
45,2019-10-31,8,Sexual offences detected as a result of police action,North West
46,2019-11-30,16,Sexual offences detected as a result of police action,North West
47,2019-12-31,8,Sexual offences detected as a result of police action,North West
48,2020-01-31,3,Sexual offences detected as a result of police action,North West
49,2020-02-29,5,Sexual offences detected as a result of police action,North West
50,2020-03-31,7,Sexual offences detected as a result of police action,North West
51,2020-04-30,1,Sexual offences detected as a result of police action,North West
52,2020-05-31,1,Sexual offences detected as a result of police action,North West
53,2020-06-30,2,Sexual offences detected as a result of police action,North West
54,2020-07-31,0,Sexual offences detected as a result of police action,North West
55,2020-08-31,2,Sexual offences detected as a result of police action,North West
56,2020-09-30,3,Sexual offences detected as a result of police action,North West
57,2020-10-31,7,Sexual offences detected as a result of police action,North West
58,2020-11-30,4,Sexual offences detected as a result of police action,North West
59,2020-12-31,0,Sexual offences detected as a result of police action,North West
60,2021-01-31,2,Sexual offences detected as a result of police action,North West
61,2021-02-28,0,Sexual offences detected as a result of police action,North West
62,2021-03-31,5,Sexual offences detected as a result of police action,North West
0,2016-01-31,238,Shoplifting,North West
1,2016-02-29,246,Shoplifting,North West
2,2016-03-31,245,Shoplifting,North West
3,2016-04-30,303,Shoplifting,North West
4,2016-05-31,284,Shoplifting,North West
5,2016-06-30,287,Shoplifting,North West
6,2016-07-31,255,Shoplifting,North West
7,2016-08-31,287,Shoplifting,North West
8,2016-09-30,283,Shoplifting,North West
9,2016-10-31,250,Shoplifting,North West
10,2016-11-30,291,Shoplifting,North West
11,2016-12-31,232,Shoplifting,North West
12,2017-01-31,233,Shoplifting,North West
13,2017-02-28,232,Shoplifting,North West
14,2017-03-31,278,Shoplifting,North West
15,2017-04-30,250,Shoplifting,North West
16,2017-05-31,263,Shoplifting,North West
17,2017-06-30,316,Shoplifting,North West
18,2017-07-31,277,Shoplifting,North West
19,2017-08-31,270,Shoplifting,North West
20,2017-09-30,204,Shoplifting,North West
21,2017-10-31,218,Shoplifting,North West
22,2017-11-30,246,Shoplifting,North West
23,2017-12-31,209,Shoplifting,North West
24,2018-01-31,213,Shoplifting,North West
25,2018-02-28,198,Shoplifting,North West
26,2018-03-31,211,Shoplifting,North West
27,2018-04-30,213,Shoplifting,North West
28,2018-05-31,240,Shoplifting,North West
29,2018-06-30,266,Shoplifting,North West
30,2018-07-31,266,Shoplifting,North West
31,2018-08-31,250,Shoplifting,North West
32,2018-09-30,206,Shoplifting,North West
33,2018-10-31,231,Shoplifting,North West
34,2018-11-30,250,Shoplifting,North West
35,2018-12-31,207,Shoplifting,North West
36,2019-01-31,227,Shoplifting,North West
37,2019-02-28,238,Shoplifting,North West
38,2019-03-31,261,Shoplifting,North West
39,2019-04-30,264,Shoplifting,North West
40,2019-05-31,279,Shoplifting,North West
41,2019-06-30,278,Shoplifting,North West
42,2019-07-31,275,Shoplifting,North West
43,2019-08-31,270,Shoplifting,North West
44,2019-09-30,201,Shoplifting,North West
45,2019-10-31,232,Shoplifting,North West
46,2019-11-30,213,Shoplifting,North West
47,2019-12-31,202,Shoplifting,North West
48,2020-01-31,200,Shoplifting,North West
49,2020-02-29,207,Shoplifting,North West
50,2020-03-31,171,Shoplifting,North West
51,2020-04-30,122,Shoplifting,North West
52,2020-05-31,169,Shoplifting,North West
53,2020-06-30,195,Shoplifting,North West
54,2020-07-31,200,Shoplifting,North West
55,2020-08-31,245,Shoplifting,North West
56,2020-09-30,217,Shoplifting,North West
57,2020-10-31,202,Shoplifting,North West
58,2020-11-30,194,Shoplifting,North West
59,2020-12-31,160,Shoplifting,North West
60,2021-01-31,195,Shoplifting,North West
61,2021-02-28,170,Shoplifting,North West
62,2021-03-31,190,Shoplifting,North West
0,2016-01-31,96,Stock-Theft,North West
1,2016-02-29,90,Stock-Theft,North West
2,2016-03-31,112,Stock-Theft,North West
